iter	Passed	Remaining
1498	120288	3892004
1499	120376	3892173
1500	120459	3892182
1501	120527	3891721
1502	120601	3891417
1503	120680	3891290
1504	120760	3891230
1505	120835	3890960
1506	120915	3890871
1507	120995	3890799
1508	121092	3891240
1509	121180	3891434
1510	121265	3891506
1511	121345	3891413
1512	121428	3891405
1513	121502	3891134
1514	121588	3891220
1515	121684	3891650
1516	121783	3892175
1517	121874	3892449
1518	121940	3891907
1519	122010	3891477
1520	122080	3891096
1521	122140	3890362
1522	122200	3889645
1523	122262	3888975
1524	122315	3888025
1525	122385	3887637
1526	122456	3887267
1527	122529	3886950
1528	122600	3886586
1529	122666	3886042
1530	122735	3885595
1531	122799	3885006
1532	122851	3884058
1533	122906	3883185
1534	122976	3882769
1535	123052	3882564
1536	123138	3882680
1537	123222	3882699
1538	123303	3882658
1539	123375	3882318
1540	123443	3881866
1541	123526	3881882
1542	123610	3881917
1543	123692	3881896
1544	123767	3881647
1545	123873	3882383
1546	123964	3882655
1547	124043	3882532
1548	124123	3882429
1549	124219	3882861
1550	124304	3882945
1551	124390	3883037
1552	124477	3883155
1553	124557	3883075
1554	124627	3882690
1555	124711	3882730
1556	124808	3883184
1557	124894	3883276
1558	124983	3883463
1559	125071	3883642
1560	125143	3883302
1561	125225	3883261
1562	125307	3883259
1563	125380	3882937
1564	125464	3882971
1565	125550	3883083
1566	125639	3883294
1567	125727	3883440
1568	125813	3883546
1569	125886	3883249
1570	125956	3882858
1571	126038	3882825
1572	126131	3883139
1573	126199	3882682
1574	126282	3882685
1575	126364	3882674
1576	126429	3882103
1577	126519	3882325
1578	126601	3882297
1579	126686	3882379
1580	126763	3882215
1581	126846	3882215
1582	126923	3882020
1583	126997	3881763
1584	127076	3881644
1585	127154	3881513
1586	127237	3881505
1587	127315	3881348
1588	127403	3881502
1589	127480	3881348
1590	127569	3881515
1591	127645	3881325
1592	127720	3881088
1593	127811	3881337
1594	127891	3881253
1595	127974	3881245
1596	128053	3881125
1597	128131	3881001
1598	128208	3880813
1599	128296	3880955
1600	128365	3880539
1601	128437	3880223
1602	128509	3879892
1603	128576	3879413
1604	128649	3879131
1605	128714	3878580
1606	128781	3878107
1607	128852	3877761
1608	128922	3877381
1609	128978	3876578
1610	129037	3875852
1611	129083	3874745
1612	129147	3874188
1613	129232	3874263
1614	129315	3874258
1615	129397	3874233
1616	129471	3873991
1617	129557	3874061
1618	129639	3874041
1619	129720	3874006
1620	129808	3874166
1621	129902	3874492
1622	129992	3874692
1623	130089	3875122
1624	130181	3875390
1625	130276	3875751
1626	130366	3875989
1627	130461	3876339
1628	130543	3876329
1629	130605	3875696
1630	130682	3875538
1631	130773	3875753
1632	130862	3875939
1633	130951	3876127
1634	131031	3876055
1635	131111	3875965
1636	131187	3875753
1637	131265	3875606
1638	131342	3875448
1639	131476	3876957
1640	131590	3877876
1641	131681	3878120
1642	131761	3878036
1643	131846	3878085
1644	131938	3878354
1645	132020	3878310
1646	132089	3877924
1647	132164	3877690
1648	132237	3877383
1649	132310	3877108
1650	132387	3876926
1651	132466	3876804
1652	132550	3876834
1653	132639	3877017
1654	132715	3876823
1655	132786	3876478
1656	132868	3876441
1657	132950	3876412
1658	133019	3876007
1659	133086	3875557
1660	133162	3875327
1661	133235	3875049
1662	133309	3874786
1663	133373	3874252
1664	133448	3874003
1665	133508	3873337
1666	133559	3872433
1667	133618	3871731
1668	133683	3871218
1669	133754	3870857
1670	133822	3870443
1671	133893	3870100
1672	133954	3869466
1673	134030	3869265
1674	134104	3869013
1675	134186	3868996
1676	134272	3869074
1677	134355	3869094
1678	134435	3868990
1679	134525	3869198
1680	134597	3868907
1681	134693	3869278
1682	134768	3869051
1683	134842	3868797
1684	134923	3868732
1685	135005	3868729
1686	135073	3868283
1687	135153	3868205
1688	135230	3868041
1689	135311	3867991
1690	135382	3867645
1691	135457	3867417
1692	135532	3867197
1693	135604	3866887
1694	135685	3866831
1695	135756	3866512
1696	135832	3866306
1697	135911	3866203
1698	135983	3865879
1699	136056	3865604
1700	136130	3865352
1701	136212	3865328
1702	136285	3865038
1703	136346	3864445
1704	136418	3864118
1705	136496	3863973
1706	136569	3863707
1707	136660	3863952
1708	136753	3864223
1709	136842	3864407
1710	136933	3864619
1711	137010	3864466
1712	137088	3864326
1713	137171	3864334
1714	137257	3864405
1715	137347	3864610
1716	137432	3864667
1717	137510	3864538
1718	137601	3864758
1719	137680	3864671
1720	137752	3864352
1721	137829	3864201
1722	137909	3864101
1723	137984	3863891
1724	138064	3863809
1725	138146	3863771
1726	138221	3863549
1727	138296	3863348
1728	138363	3862903
1729	138443	3862825
1730	138520	3862662
1731	138600	3862575
1732	138684	3862596
1733	138766	3862581
1734	138848	3862542
1735	138928	3862482
1736	139024	3862819
1737	139120	3863202
1738	139212	3863448
1739	139302	3863648
1740	139391	3863821
1741	139484	3864096
1742	139563	3863978
1743	139634	3863657
1744	139695	3863042
1745	139769	3862791
1746	139844	3862580
1747	139899	3861795
1748	139972	3861515
1749	140048	3861338
1750	140126	3861197
1751	140203	3861025
1752	140279	3860851
1753	140361	3860822
1754	140432	3860498
1755	140506	3860235
1756	140571	3859764
1757	140649	3859610
1758	140722	3859344
1759	140808	3859419
1760	140899	3859660
1761	140997	3860056
1762	141069	3859774
1763	141168	3860197
1764	141260	3860450
1765	141330	3860087
1766	141404	3859863
1767	141482	3859708
1768	141554	3859417
1769	141652	3859817
1770	141744	3860089
1771	141838	3860377
1772	141931	3860635
1773	142023	3860880
1774	142116	3861164
1775	142194	3861023
1776	142270	3860852
1777	142348	3860708
1778	142426	3860579
1779	142497	3860252
1780	142576	3860145
1781	142652	3859948
1782	142729	3859778
1783	142804	3859554
1784	142861	3858859
1785	142917	3858145
1786	142991	3857891
1787	143066	3857668
1788	143144	3857531
1789	143221	3857376
1790	143303	3857359
1791	143414	3858092
1792	143481	3857678
1793	143552	3857346
1794	143633	3857299
1795	143689	3856586
1796	143753	3856076
1797	143829	3855874
1798	143914	3855930
1799	143993	3855818
1800	144082	3855987
1801	144165	3855989
1802	144243	3855841
1803	144326	3855864
1804	144399	3855592
1805	144477	3855457
1806	144547	3855098
1807	144623	3854920
1808	144689	3854477
1809	144749	3853848
1810	144807	3853200
1811	144877	3852833
1812	144956	3852743
1813	145038	3852710
1814	145130	3852967
1815	145224	3853242
1816	145325	3853713
1817	145428	3854242
1818	145522	3854538
1819	145612	3854736
1820	145694	3854707
1821	145770	3854513
1822	145848	3854390
1823	145925	3854212
1824	145994	3853843
1825	146056	3853305
1826	146133	3853131
1827	146216	3853148
1828	146298	3853122
1829	146384	3853179
1830	146466	3853164
1831	146547	3853103
1832	146622	3852888
1833	146700	3852774
1834	146776	3852587
1835	146853	3852436
1836	146935	3852393
1837	147013	3852274
1838	147091	3852134
1839	147168	3851963
1840	147251	3851981
1841	147331	3851899
1842	147419	3852011
1843	147499	3851942
1844	147602	3852458
1845	147691	3852620
1846	147770	3852511
1847	147863	3852781
1848	147944	3852725
1849	148028	3852754
1850	148124	3853081
1851	148221	3853429
1852	148311	3853614
1853	148401	3853794
1854	148489	3853931
1855	148575	3853987
1856	148649	3853765
1857	148717	3853360
1858	148798	3853320
1859	148866	3852912
1860	148923	3852243
1861	149002	3852140
1862	149067	3851678
1863	149138	3851367
1864	149216	3851236
1865	149292	3851036
1866	149369	3850894
1867	149449	3850797
1868	149536	3850893
1869	149616	3850828
1870	149712	3851166
1871	149805	3851405
1872	149894	3851549
1873	149976	3851524
1874	150052	3851338
1875	150125	3851086
1876	150195	3850757
1877	150269	3850527
1878	150335	3850079
1879	150421	3850157
1880	150501	3850071
1881	150573	3849788
1882	150643	3849462
1883	150711	3849056
1884	150793	3849034
1885	150896	3849550
1886	150988	3849754
1887	151087	3850173
1888	151165	3850032
1889	151247	3850001
1890	151331	3850030
1891	151420	3850182
1892	151497	3850027
1893	151569	3849738
1894	151631	3849212
1895	151712	3849135
1896	151801	3849282
1897	151892	3849485
1898	151987	3849793
1899	152062	3849591
1900	152142	3849511
1901	152222	3849431
1902	152297	3849202
1903	152360	3848715
1904	152446	3848784
1905	152526	3848693
1906	152591	3848227
1907	152644	3847461
1908	152702	3846834
1909	152796	3847104
1910	152884	3847221
1911	152964	3847162
1912	153044	3847073
1913	153126	3847049
1914	153220	3847314
1915	153306	3847377
1916	153405	3847770
1917	153489	3847798
1918	153570	3847745
1919	153652	3847706
1920	153727	3847502
1921	153813	3847588
1922	153893	3847506
1923	153973	3847411
1924	154052	3847313
1925	154139	3847408
1926	154223	3847423
1927	154301	3847288
1928	154371	3846955
1929	154441	3846629
1930	154513	3846365
1931	154589	3846171
1932	154658	3845812
1933	154730	3845542
1934	154811	3845478
1935	154879	3845106
1936	154954	3844908
1937	155043	3845050
1938	155135	3845258
1939	155225	3845436
1940	155311	3845503
1941	155384	3845248
1942	155469	3845289
1943	155548	3845179
1944	155629	3845123
1945	155714	3845177
1946	155807	3845417
1947	155895	3845537
1948	155981	3845608
1949	156062	3845529
1950	156140	3845405
1951	156253	3846138
1952	156339	3846204
1953	156425	3846268
1954	156504	3846178
1955	156583	3846067
1956	156669	3846119
1957	156756	3846209
1958	156840	3846246
1959	156921	3846166
1960	156997	3845995
1961	157066	3845636
1962	157145	3845538
1963	157210	3845103
1964	157292	3845067
1965	157371	3844945
1966	157436	3844507
1967	157502	3844081
1968	157574	3843802
1969	157648	3843579
1970	157720	3843309
1971	157791	3843001
1972	157863	3842730
1973	157943	3842648
1974	158033	3842804
1975	158106	3842567
1976	158179	3842322
1977	158242	3841822
1978	158319	3841666
1979	158404	3841716
1980	158487	3841703
1981	158560	3841458
1982	158634	3841235
1983	158702	3840848
1984	158774	3840585
1985	158870	3840902
1986	158957	3840977
1987	159030	3840734
1988	159117	3840819
1989	159193	3840638
1990	159265	3840381
1991	159347	3840345
1992	159418	3840042
1993	159497	3839937
1994	159565	3839567
1995	159633	3839211
1996	159704	3838898
1997	159776	3838623
1998	159850	3838416
1999	159919	3838077
2000	160001	3838044
2001	160076	3837830
2002	160159	3837838
2003	160235	3837650
2004	160307	3837391
2005	160383	3837209
2006	160456	3836969
2007	160547	3837142
2008	160621	3836935
2009	160706	3836962
2010	160783	3836806
2011	160863	3836743
2012	160942	3836646
2013	161021	3836536
2014	161094	3836295
2015	161172	3836165
2016	161240	3835790
2017	161310	3835481
2018	161373	3834998
2019	161439	3834575
2020	161524	3834618
2021	161606	3834603
2022	161697	3834769
2023	161780	3834770
2024	161871	3834961
2025	161950	3834859
2026	162030	3834777
2027	162113	3834769
2028	162207	3835011
2029	162293	3835073
2030	162375	3835042
2031	162464	3835195
2032	162548	3835207
2033	162621	3834948
2034	162699	3834827
2035	162779	3834744
2036	162857	3834633
2037	162948	3834808
2038	163023	3834609
2039	163090	3834218
2040	163164	3833998
2041	163245	3833961
2042	163314	3833618
2043	163393	3833511
2044	163467	3833290
2045	163535	3832929
2046	163614	3832832
2047	163694	3832752
2048	163769	3832551
2049	163848	3832449
2050	163918	3832142
2051	163989	3831857
2052	164060	3831562
2053	164121	3831044
2054	164185	3830586
2055	164267	3830561
2056	164348	3830521
2057	164429	3830463
2058	164519	3830616
2059	164581	3830119
2060	164631	3829328
2061	164687	3828714
2062	164780	3828922
2063	164869	3829061
2064	164956	3829143
2065	165035	3829048
2066	165116	3828992
2067	165197	3828933
2068	165292	3829207
2069	165369	3829060
2070	165459	3829206
2071	165537	3829092
2072	165604	3828711
2073	165663	3828148
2074	165728	3827717
2075	165783	3827076
2076	165836	3826368
2077	165892	3825742
2078	165943	3824997
2079	166007	3824559
2080	166083	3824398
2081	166158	3824189
2082	166226	3823843
2083	166300	3823623
2084	166373	3823391
2085	166445	3823130
2086	166516	3822858
2087	166585	3822525
2088	166650	3822121
2089	166714	3821674
2090	166779	3821241
2091	166839	3820723
2092	166907	3820373
2093	166996	3820503
2094	167091	3820780
2095	167162	3820484
2096	167228	3820093
2097	167305	3819946
2098	167384	3819867
2099	167464	3819783
2100	167543	3819693
2101	167627	3819713
2102	167708	3819646
2103	167789	3819602
2104	167872	3819600
2105	167964	3819793
2106	168027	3819339
2107	168101	3819120
2108	168169	3818780
2109	168246	3818629
2110	168318	3818381
2111	168388	3818087
2112	168472	3818104
2113	168530	3817528
2114	168588	3816956
2115	168650	3816476
2116	168731	3816418
2117	168810	3816325
2118	168903	3816549
2119	168970	3816181
2120	169033	3815726
2121	169117	3815746
2122	169206	3815880
2123	169286	3815802
2124	169354	3815450
2125	169426	3815204
2126	169503	3815064
2127	169584	3815006
2128	169664	3814941
2129	169755	3815115
2130	169846	3815299
2131	169930	3815301
2132	170001	3815036
2133	170070	3814705
2134	170137	3814351
2135	170204	3813991
2136	170271	3813627
2137	170352	3813565
2138	170424	3813309
2139	170500	3813164
2140	170576	3812990
2141	170652	3812841
2142	170722	3812534
2143	170790	3812200
2144	170861	3811920
2145	170936	3811740
2146	171008	3811489
2147	171084	3811335
2148	171162	3811210
2149	171245	3811206
2150	171322	3811079
2151	171406	3811087
2152	171487	3811044
2153	171557	3810752
2154	171643	3810807
2155	171721	3810685
2156	171794	3810468
2157	171862	3810124
2158	171931	3809801
2159	171996	3809403
2160	172062	3809031
2161	172141	3808924
2162	172227	3808993
2163	172317	3809145
2164	172408	3809321
2165	172499	3809475
2166	172580	3809424
2167	172654	3809222
2168	172741	3809320
2169	172813	3809067
2170	172884	3808791
2171	172964	3808718
2172	173034	3808429
2173	173105	3808153
2174	173179	3807948
2175	173265	3808021
2176	173346	3807979
2177	173444	3808299
2178	173540	3808571
2179	173617	3808444
2180	173700	3808435
2181	173786	3808496
2182	173853	3808139
2183	173930	3807987
2184	174012	3807967
2185	174091	3807879
2186	174179	3807976
2187	174259	3807894
2188	174341	3807868
2189	174421	3807810
2190	174503	3807776
2191	174578	3807589
2192	174635	3807027
2193	174696	3806539
2194	174765	3806214
2195	174839	3806017
2196	174909	3805728
2197	174981	3805483
2198	175056	3805314
2199	175132	3805145
2200	175214	3805122
2201	175296	3805092
2202	175372	3804941
2203	175453	3804890
2204	175539	3804946
2205	175633	3805178
2206	175727	3805404
2207	175803	3805248
2208	175883	3805177
2209	175965	3805150
2210	176031	3804778
2211	176112	3804720
2212	176200	3804839
2213	176277	3804703
2214	176368	3804860
2215	176454	3804911
2216	176533	3804824
2217	176611	3804718
2218	176687	3804551
2219	176764	3804417
2220	176841	3804272
2221	176910	3803979
2222	176983	3803760
2223	177063	3803688
2224	177147	3803702
2225	177231	3803704
2226	177316	3803735
2227	177402	3803807
2228	177482	3803721
2229	177571	3803843
2230	177639	3803526
2231	177725	3803580
2232	177800	3803397
2233	177887	3803485
2234	177964	3803347
2235	178033	3803037
2236	178109	3802888
2237	178177	3802560
2238	178234	3801985
2239	178291	3801437
2240	178348	3800860
2241	178402	3800244
2242	178474	3799999
2243	178541	3799646
2244	178649	3800183
2245	178728	3800095
2246	178806	3799971
2247	178885	3799891
2248	178956	3799628
2249	179031	3799453
2250	179105	3799257
2251	179186	3799189
2252	179263	3799058
2253	179349	3799126
2254	179432	3799124
2255	179518	3799179
2256	179607	3799283
2257	179684	3799163
2258	179767	3799146
2259	179846	3799062
2260	179938	3799246
2261	180025	3799320
2262	180074	3798597
2263	180124	3797884
2264	180178	3797273
2265	180231	3796633
2266	180286	3796045
2267	180339	3795403
2268	180405	3795037
2269	180476	3794772
2270	180540	3794381
2271	180619	3794276
2272	180692	3794070
2273	180770	3793954
2274	180851	3793912
2275	180946	3794142
2276	181021	3793974
2277	181091	3793697
2278	181175	3793711
2279	181268	3793910
2280	181355	3793985
2281	181443	3794099
2282	181529	3794157
2283	181602	3793924
2284	181667	3793546
2285	181742	3793368
2286	181826	3793385
2287	181908	3793359
2288	181978	3793081
2289	182064	3793146
2290	182158	3793375
2291	182233	3793184
2292	182308	3793021
2293	182381	3792800
2294	182451	3792527
2295	182521	3792242
2296	182594	3792033
2297	182665	3791785
2298	182736	3791529
2299	182808	3791281
2300	182882	3791086
2301	182953	3790850
2302	183055	3791220
2303	183151	3791499
2304	183246	3791731
2305	183333	3791807
2306	183414	3791754
2307	183495	3791709
2308	183569	3791516
2309	183648	3791422
2310	183737	3791545
2311	183817	3791477
2312	183894	3791346
2313	183976	3791322
2314	184059	3791317
2315	184149	3791447
2316	184240	3791609
2317	184334	3791813
2318	184405	3791567
2319	184489	3791585
2320	184577	3791680
2321	184660	3791658
2322	184747	3791729
2323	184829	3791704
2324	184915	3791766
2325	185007	3791933
2326	185094	3792017
2327	185172	3791900
2328	185249	3791771
2329	185337	3791866
2330	185436	3792170
2331	185524	3792281
2332	185608	3792278
2333	185685	3792155
2334	185763	3792048
2335	185846	3792031
2336	185925	3791948
2337	186000	3791768
2338	186074	3791570
2339	186156	3791538
2340	186227	3791291
2341	186305	3791173
2342	186376	3790937
2343	186472	3791183
2344	186545	3790974
2345	186677	3791957
2346	186767	3792089
2347	186836	3791797
2348	186918	3791766
2349	186984	3791408
2350	187066	3791379
2351	187157	3791528
2352	187254	3791804
2353	187343	3791918
2354	187430	3791994
2355	187518	3792083
2356	187596	3791969
2357	187673	3791825
2358	187751	3791721
2359	187824	3791500
2360	187901	3791379
2361	187981	3791295
2362	188056	3791136
2363	188135	3791041
2364	188217	3791002
2365	188295	3790890
2366	188375	3790834
2367	188476	3791174
2368	188558	3791150
2369	188646	3791240
2370	188720	3791039
2371	188796	3790892
2372	188874	3790780
2373	188965	3790939
